GBIF Taxon key,GBIF scientific name,rank,kingdom_name,provided species name,speciesplusID
5321852,Oncidium ocanense (Lindl.) Rchb.f.,SPECIES,Plantae,Oncidium ocanense,41349
2809715,Batemannia meleagris (Lindl.) Rchb.f.,SPECIES,Plantae,Batemannia meleagris,41350
7281566,Parodia mesembrina F.H.Brandt,SPECIES,Plantae,Parodia mesembrina,41351
2795041,Calanthe curculigoides Lindl.,SPECIES,Plantae,Calanthe curculigoides,41352
3954707,Thelocactus mandragora A.Berger,SPECIES,Plantae,Thelocactus mandragora,41353
3952617,Neoraimondia aticensis Rauh & Backeb.,SPECIES,Plantae,Neoraimondia aticensis,41354
5315900,Callista formosa (Roxb. ex Lindl.) Kuntze,SPECIES,Plantae,Callista formosa,41355
3598466,Hemitelia horridipes Alderw.,SPECIES,Plantae,Hemitelia horridipes,41356
5316728,Dendrobium lubbersianum Rchb.f.,SPECIES,Plantae,Dendrobium lubbersianum,41357
2836940,Angraecum ellisii B.S.Williams,SPECIES,Plantae,Angraecum ellisii,41358
2683704,Encephalartos eximius I. Verd.,SPECIES,Plantae,Encephalartos eximius,41359
3958436,Copiapoa longispina F.Ritter,SPECIES,Plantae,Copiapoa longispina,41360
5620700,Opuntia ciribe Engelm. ex J.M.Coult.,SPECIES,Plantae,Opuntia ciribe,41361
5687282,Balantium karstenianum Klotzsch,SPECIES,Plantae,Balanitum karstenianum,41362
3851087,Cedrela brachystachva C.DC.,SPECIES,Plantae,Cedrela brachystachya,41363
3944718,Rhodocactus antonianus Backeb.,SPECIES,Plantae,Rhodocactus antonianus,41364
3599997,Chnoophora glauca Blume,SPECIES,Plantae,Chnoophora glauca,41365
2846162,Bulbophyllum adenopetalum Lindl.,SPECIES,Plantae,Bulbophyllum adenopetalum,41366
2818047,Bulbophyllum moliwense Schltr.,SPECIES,Plantae,Bulbophyllum moliwense,41367
2809734,Huntleya waldvogelii Jenny,SPECIES,Plantae,Huntleya waldvogeli,41368
3944535,Erdisia philippii Britton & Rose,SPECIES,Plantae,Erdisia philippii,41369
3946672,Nopalea lutea Rose,SPECIES,Plantae,Nopalea lutea,41370
5421397,Sarracenia catesbaei Elliott (pro sp.),SPECIES,Plantae,Sarracenia catesbaei,19224
3600788,Cyathea elmeri Copel.,SPECIES,Plantae,Cyathea elmeri,41372
3064710,Euphorbia meyeri Boiss.,SPECIES,Plantae,Euphorbia meyeri,41373
2844702,Cirrhopetalum leopardinum Teijsm. & Binn.,SPECIES,Plantae,Cirrhopetalum leopardinum,41374
3950787,Gymnocereus altissimus (F.Ritter) Backeb.,SPECIES,Plantae,Gymnocereus altissimus,41375
5625813,Mammillaria morricalii Cowper,SPECIES,Plantae,Mammillaria morricalii,41376
2814404,Phragmipedium warszewiczianum (Rchb.f.) Schltr.,SPECIES,Plantae,Phragmipedium warszewiczianum,41377
5305655,Cymbidium scabroserrulatum Makino,SPECIES,Plantae,Cymbidium scabroserrulatum,41378
3599497,Trichipteris submarginalis (Domin) R.M.Tryon,SPECIES,Plantae,Trichipteris submarginalis,41379
7282821,Cylindropuntia bigelovii (Engelm.) F.M.Knuth,SPECIES,Plantae,Cylindropuntia bigelowii,41380
2819055,Bletia furfuracea (Lindl.) Rchb.f.,SPECIES,Plantae,Bletia furfuracea,41381
5379647,Arthrothamnus tirucalli (L.) Klotzsch & Garcke,SPECIES,Plantae,Arthrothamnus tirucalli,41382
3946452,Helianthocereus conaconensis (Cardenas) Backeb.,SPECIES,Plantae,Helianthocereus conaconensis,41383
2836956,Angraecum macrocentrum Schltr.,SPECIES,Plantae,Angraecum macrocentrum,41384
3599301,Cyathea holstii Hier.in Engl.,SPECIES,Plantae,Cyathea holstii,41385
3947967,Mediolobivia nigricans (Wessner) Krainz,SPECIES,Plantae,Mediolobivia nigricans,41386
2850636,Odontoglossum phalaenopsis Linden & Rchb.f.,SPECIES,Plantae,Odontoglossum phalaenopsis,41387
5316751,Dendrobium kwashotense Hayata,SPECIES,Plantae,Dendrobium kwashotense,41388
3957749,Corryocactus matucanensis F.Ritter,SPECIES,Plantae,Corryocactus matucanensis,41389
2819478,Katherinea uncipes (J.J.Sm.) A.D.Hawkes,SPECIES,Plantae,Katherinea uncipes,41390
2843953,Phyllorkis megalantha (Griff.) Kuntze,SPECIES,Plantae,Phyllorchis megalantha,41391
2811514,Coelogyne leungiana S.Y.Hu,SPECIES,Plantae,Coelogyne leungiana,41392
5306000,Penthea reflexa Lindl.,SPECIES,Plantae,Penthea reflexa,41393
2813046,Chysis nietana Gojon Såánchez,SPECIES,Plantae,Chysis nietana,41394
2845646,Cirrhopetalum longiscapum Teijsm. & Binn.,SPECIES,Plantae,Cirrhopetalum longescapum,41395
3067728,Euphorbia corynoclada F.Muell.,SPECIES,Plantae,Euphorbia corynoclada,41396
5321850,Brassia cinnamomea Linden ex Lindl.,SPECIES,Plantae,Brassia cinnamonea,41397
3067964,Euphorbia hernandez-pachecoi Caball.,SPECIES,Plantae,Euphorbia hernandez-pachecoi,41398
7148551,Davallia Smith.,GENUS,Plantae,Davallia novae-guinea,41399
2784069,Orthopenthea bivalvata (L.f.) Rolfe,SPECIES,Plantae,Orthopenthea bivalvata,41400
5315343,Callista linawiana (Rchb.f.) Kuntze,SPECIES,Plantae,Callista linawiana,41401
3944791,Rhipsalis virgata F.A.C.Weber,SPECIES,Plantae,Rhipsalis viragata,41402
2846349,Phyllorkis pygmaea (Sm.) Kuntze,SPECIES,Plantae,Phyllorchis pygmaea,41403
3957587,Platyopuntia pituitosa F.Ritter,SPECIES,Plantae,Platyopuntia pituitosa,41404
5315975,Dendrobium obcuneatum F.M.Bailey,SPECIES,Plantae,Dendrobium obcuneatum,41405
5315200,Sarcanthus guttatus Lindl.,SPECIES,Plantae,Sarcanthus guttatus,41406
3598282,Cyathea dorsalis Domin,SPECIES,Plantae,Cyathea dorsalis,41407
5316346,Dendrobium glomeratum Rolfe,SPECIES,Plantae,Dendrobium glomeratum,26815
2817910,Stenorrhynchos parvum Cogn.,SPECIES,Plantae,Stenorrhynchos parvum,41409
2846750,Aerides angustifolia (Blume) Lindl.,SPECIES,Plantae,Aerides angustifolia,41410
5530439,Alsophila trichodesma Scort.,SPECIES,Plantae,Alsophila trichodesma,41411
2795052,Calanthe orthocentron Schltr.,SPECIES,Plantae,Calanthe orthocentron,41412
3652431,Saccolabium furcatum Hort. ex Williams.,SPECIES,Plantae,Saccolabium furcatum,41413
5308015,Epidendrum guttatum L.,SPECIES,Plantae,Epidendrum guttatum,41414
5929741,Epidendrum diurnum (Jacq.) Poir.,SPECIES,Plantae,Epidendrum diurnum,41415
2846189,Phyllorkis apoda (Hook.f.) Kuntze,SPECIES,Plantae,Phyllorchis apoda,41416
2820827,Angraecum jamaicense Rchb.f. & Wullschl.,SPECIES,Plantae,Angraecum jamaicense,41417
2683514,Macrozamia pectinata Liebm. ex Dyer,SPECIES,Plantae,Macrozamia pectinata,41418
2814381,Phragmipedium ecuadorense Garay,SPECIES,Plantae,Phragmipedium ecuadorense,41419
3600041,Cyathea gigantea (Wall. ex Hook.) Holttum,SPECIES,Plantae,Cyathea gigantea,41420
2845658,Phyllorkis thompsonii (Ridl.) Kuntze,SPECIES,Plantae,Phyllorchis thompsonii,41421
2795020,Calanthe sasakii Hayata,SPECIES,Plantae,Calanthe sasakii,41422
2801023,Cattleya virginalis Linden & AndrÌö,SPECIES,Plantae,Cattleya virginalis,41423
5315950,Dendrobium gracile (Blume) Lindl.,SPECIES,Plantae,Dendrobium gracile,21914
3600492,Cyathea ferrugineoides Copel.,SPECIES,Plantae,Cyathea ferrugineoides,41425
3956315,Pseudopilocereus gaturianensis (F.Ritter) P.V.Heath,SPECIES,Plantae,Pseudopilocereus gaturianensis,41426
3954469,Leocereus glaziovii Britton & Rose,SPECIES,Plantae,Leocereus glaziovii,41427
3956573,Tephrocactus noodtiae Backeb. & Jacobsen,SPECIES,Plantae,Tephrocactus noodtiae,41428
2844518,Bulbophyllum vittatum Teijsm. & Binn.,SPECIES,Plantae,Bulbophyllum vittatum,41429
3957335,Cephalocereus scoparius Britton & Rose,SPECIES,Plantae,Cephalocereus scoparius,41430
7281297,Echinopsis poco (Backb.) Fiedrich & G.D.Rowley,SPECIES,Plantae,Echinopsis poco,41431
2836828,Angraecum sankuruense De Wild.,SPECIES,Plantae,Angraecum sankuruense,41432
2833572,Angorchis striata (Thouars) Kuntze,SPECIES,Plantae,Angorchis striata,41433
2832577,Coelogyne henryi Rolfe,SPECIES,Plantae,Coelogyne henryi,41434
3657813,Odontoglossum lawrenceanum Hort.,SPECIES,Plantae,Odontoglossum lawrenceanum,41435
3655981,Alismorchis masuca Kuntze,SPECIES,Plantae,Alismorchis masuca,41436
7284123,Lobivia hermanniana Backeb.,SPECIES,Plantae,Lobivia hermanniana,41437
3943747,Isolatocereus dumortieri (Schiedw.) Backeb.,SPECIES,Plantae,Isolatocereus dumortieri,41438
7279947,Corynopuntia vilis (Rose) F.M.Knuth,SPECIES,Plantae,Corynopuntia vilis,41439
2834592,Odontoglossum leucomelas Rchb.f.,SPECIES,Plantae,Odontoglossum leucomelas,41440
2845242,Bulbophyllum blepharosepalum Schltr.,SPECIES,Plantae,Bulbophyllum blepharosepalum,41441
2832354,Scaphyglottis gemma (Rchb.f.) L.O.Williams,SPECIES,Plantae,Scaphyglottis gemma,41442
5321295,Laeliopsis cubensis (Lindl.) Lindl.,SPECIES,Plantae,Laeliopsis cubensis,41443
2792616,Ophrys muscifera Huds.,SPECIES,Plantae,Ophrys muscifera,41444
5529637,Alsophila melanocaulos Alderw.,SPECIES,Plantae,Alsophila melanocaulos,41445
3651582,Bulbophyllum anguste-ellipticum Seidenf.,SPECIES,Plantae,Bulbophyllum anguste-ellipticum,41446
3598300,Hemitelia latebrosa Mett.,SPECIES,Plantae,Hemitelia latebrosa,41447
5316259,Dendrobium ciliferum Bakh.f.,SPECIES,Plantae,Dendrobium ciliferum,41448
3951517,Austrocephalocereus dybowskii (Rol.-Goss.) Backeb.,SPECIES,Plantae,Austrocephalocereus dybowskii,41449
5314214,Brassavola revoluta Barb.Rodr.,SPECIES,Plantae,Brassavola revoluta,41450
3952544,Cylindropuntia lloydii (Rose) F.M.Knuth,SPECIES,Plantae,Cylindropuntia lloydii,41451
7283063,Cumulopuntia boliviana (Salm-Dyck) F.Ritter,SPECIES,Plantae,Cumulopuntia boliviana,39993
2822023,Latourorchis leucohybos (Schltr.) Brieger,SPECIES,Plantae,Latourorchis leucohybos,41453
3599652,Cyathea muelleri Baker,SPECIES,Plantae,Cyathea muelleri,41454
2842895,Bulbophyllum maculatum Boxall ex Nåáves,SPECIES,Plantae,Bulbophyllum maculatum,20263
5305638,Cymbidium sagamiense (Nakai) Makino & Nemoto,SPECIES,Plantae,Cymbidium sagamiense,41456
5625799,Carnegiea laui P.V.Heath,SPECIES,Plantae,Carnegiea laui,41457
3600076,Hemitelia speciosa (Willd.) Kaulf.,SPECIES,Plantae,Hemitelia speciosa,41458
2843698,Bolbophyllaria pentasticha Pfitzer ex Kraenzl.,SPECIES,Plantae,Bulbophyllaria pentasticha,41459
2846130,Phreatia globulosa Ridl.,SPECIES,Plantae,Phreatia globulosa,41460
5308722,Laelia sawyeri L.O.Williams,SPECIES,Plantae,Laelia sawyeri,41461
3952251,Oreocereus piscoensis (Rauh & Backeb.) F.Ritter,SPECIES,Plantae,Oreocereus piscoensis,41462
5622723,Mammillaria auriareolis Tiegel,SPECIES,Plantae,Mammillaria auriareolis,41463
5372247,Panax americanus (Raf.) Raf.,SPECIES,Plantae,Panax americanium,41464
2846118,Phyllorkis fuscopurpurea (Wight) Kuntze,SPECIES,Plantae,Phyllorchis fuscopurpurea,41465
2811100,Aerides mendelii E.Morren,SPECIES,Plantae,Aerides mendelii,41466
2650284,Cyathea parvula (Jenman) Domin,SPECIES,Plantae,Cyathea parvula,18388
2808926,Spiranthes lanceolata (Aubl.) LeÌÝn,SPECIES,Plantae,Spiranthes lanceolata,41468
3954815,Lobivia leucoviolacea Backeb. in Backeb. & F.M.Knuth,SPECIES,Plantae,Lobivia leucoviolacea,41469
3600046,Cyathea gibbsiae Copel.,SPECIES,Plantae,Cyathea gibbsiae,41470
2795076,Amblyglottis veratrifolia Blume,SPECIES,Plantae,Amblyglottis veratrifolia,41471
2800909,Cattleya purpurina Barb.Rodr.,SPECIES,Plantae,Cattleya purpurina,41472
2777591,Aloe micracantha Haw.,SPECIES,Plantae,Aloe micracantha,19855
3600320,Cyathea quindiuensis Karst.,SPECIES,Plantae,Cyathea quindiuensis,41474
2845554,Phyllorkis picturata (Lodd.) Kuntze,SPECIES,Plantae,Phyllorchis picturata,41475
2824976,Pedilonum tenuicalcar (J.J.Sm.) Rauschert,SPECIES,Plantae,Pedilonum tenuicalcar,41476
5620466,Pereskia saipinensis Cardenas,SPECIES,Plantae,Pereskia saipinensis,41477
3950861,Austrocylindropuntia teres (Cels ex F.A.C.Weber) Backeb.,SPECIES,Plantae,Austrocylindropuntia teres,41478
5621999,Echinopsis schwantesii Fri?,SPECIES,Plantae,Echinopsis schwantesii,41479
5529575,Alsophila decussata Christ,SPECIES,Plantae,Alsophila decussata,41480
3955368,Pterocereus gaumeri (Britton & Rose) Th.MacDougall & Miranda,SPECIES,Plantae,Pterocereus gaumeri,41481
5621485,Opuntia aulacothele F.A.C.Weber,SPECIES,Plantae,Opuntia aulacothele,41482
2811917,Bletia boothiana (Rchb.f.) Rchb.f.,SPECIES,Plantae,Bletia boothiana,41483
5284063,Zamia umbrosa Small,SPECIES,Plantae,Zamia umbrosa,41484
3951213,Trichocereus validus (Monv. ex Salm-Dyck) Backeb.,SPECIES,Plantae,Trichocereus validus,41485
5950397,Anacheilium kautskyi (Pabst) Withner & P.A.Harding,SPECIES,Plantae,Anacheilium kautskyi,41486
3599378,Cyathea nigrospinulosa Alderw.,SPECIES,Plantae,Cyathea nigrospinulosa,41487
2803699,Catasetum Rich. ex Kunth,GENUS,Plantae,Catasetum histrio,41488
5313132,Pleione barbata (Lindl. ex Griff.) Kuntze,SPECIES,Plantae,Pleione barbata,41489
5308094,Epidendrum cochleatum Curtis,SPECIES,Plantae,Epidendrum cochleatum,41490
2820325,Cypripedium arietinum R.Br.,SPECIES,Plantae,Cypripedium arietinum,15909
2844066,Bulbophyllum conspectum J.J.Sm.,SPECIES,Plantae,Bulbophyllum conspectum,41492
5646683,Anacampseros starkiana Poelln.,SPECIES,Plantae,Anacampseros starkiana,41493
2833609,Mystacidium calceolus (Thouars) Cordem.,SPECIES,Plantae,Mystacidium calceolus,41494
5313416,Lycaste sulphurea Rchb.f.,SPECIES,Plantae,Lycaste sulphurea,41495
6,Plantae,KINGDOM,Plantae,Stauropsis batemanii,41496
2808978,Stenorrhynchos squamulosum (Kunth) Spreng.,SPECIES,Plantae,Stenorrhynchos squamulosum,39931
2833747,Angraecum graminifolium (Ridl.) Schltr.,SPECIES,Plantae,Angraecum graminifolium,40428
5324688,Brassavola elegans (Ham.) Hook.,SPECIES,Plantae,Brassavola elegans,41499
2833498,Listrostachys bracteosa (Balf. f. & S.Moore) Rolfe,SPECIES,Plantae,Listrostachys bracteosa,41500
2843566,Cirrhopetalum proliferum Rolfe,SPECIES,Plantae,Cirrhopetalum proliferum,41501
3598531,Cyathea taiwaniana Nakai,SPECIES,Plantae,Cyathea taiwaniana,41502
2843369,Cirrhopetalum delitescens (Hance) Rolfe,SPECIES,Plantae,Cirrhopetalum delitescens,41503
5308153,Epidendrum ensicaulon A.Rich. & Galeotti,SPECIES,Plantae,Epidendrum ensicaulon,41504
5624121,Lophophora fricii Haberm.,SPECIES,Plantae,Lophophora fricii,41505
7279736,Navajoa peeblesiana Croizat,SPECIES,Plantae,Navajoa peeblesiana,41506
3599826,Cyathea mollis Rosenst.,SPECIES,Plantae,Cyathea mollis,41507
3950252,Haageocereus chrysacanthus (Akers) Backeb.,SPECIES,Plantae,Haageocereus chrysacanthus,41508
2811178,Aerides linearis Hook.f.,SPECIES,Plantae,Aerides lineare,41509
2803923,Catasetum landsbergii Lindl. & Paxton,SPECIES,Plantae,Catasetum landsbergii,41510
6315689,Phalaenopsis formosana Miwa,SPECIES,Plantae,Phalaenopsis formosana,41511
2848433,Masdevallia inflata Rchb.f.,SPECIES,Plantae,Masdevallia inflata,41512
5622156,Mammillaria casoi Bravo,SPECIES,Plantae,Mammillaria casoi,41513
3599698,Cyathea sarawakensis Domin,SPECIES,Plantae,Cyathea sarawakensis,41514
2807673,Stenorrhynchos hennisianum Sandt,SPECIES,Plantae,Stenorrhynchos hennisianum,41515
3949428,Blossfeldia fechseri Backeb.,SPECIES,Plantae,Blossfeldia fechseri,41516
3948468,Parodia nigresca F.H.Brandt,SPECIES,Plantae,Parodia nigresca,41518
3956865,Tephrocactus malyanus Rausch,SPECIES,Plantae,Tephrocactus malyanus,41519
5305798,"Phalaenopsis labukensis (Shim, A.L.Lamb & C.L.Chan) Shim",SPECIES,Plantae,Phalaenopsis labukensis,41520
7281206,Mediolobivia schmiedcheniana (U.Kohler) Krainz,SPECIES,Plantae,Mediolobivia schmeidcheniana,41521
5317816,Cordula hirsutissima (Lindl. ex Hook.) Rolfe,SPECIES,Plantae,Cordula hirsutissima,41522
7167258,Nepenthes boschiana Korth.,SPECIES,Plantae,Nepenthes boschiniana,41523
3654222,Cirrhopetalum pahudi de Vriese,SPECIES,Plantae,Cirrhopetalum pahudi,41524
7283286,Lobivia steinmannii (Solms) Backeb.,SPECIES,Plantae,Lobivia steinmannii,41525
2823243,Pedilonum rhodobotrys (Ridl.) Rauschert,SPECIES,Plantae,Pedilonum rhodobotrys,41526
3953212,Cylindropuntia caribaea (Britton & Rose) F.M.Knuth,SPECIES,Plantae,Cylindropuntia caribaea,41527
5314219,Epidendrum aureum (Lindl.) Lindl.,SPECIES,Plantae,Epidendrum aureum,41528
2683582,Macrozamia machinii P.I. Forst. & D.L. Jones,SPECIES,Plantae,Macrozamia machinii,41529
5647433,Polypodium giganteum Noronha,SPECIES,Plantae,Polypodium giganteum,41530
3599830,Cyathea saccata Christ,SPECIES,Plantae,Cyathea saccata,41531
5315818,Dendrobium ferox Hassk.,SPECIES,Plantae,Dendrobium ferox,41532
4935197,Schomburgkia thomsoniana Rchb.f.,SPECIES,Plantae,Schomburgkia thomsoniana,41533
3654418,Masdevallia eduardi Rchb.f.,SPECIES,Plantae,Masdevallia eduardi,41534
3949864,Parodia guachipasana Weskamp,SPECIES,Plantae,Parodia gauchipasana,41535
4934797,Cypripedium tonsum Rchb.f.,SPECIES,Plantae,Cypripedium tonsum,41536
2805472,Spiranthes australis (R.Br.) Lindl.,SPECIES,Plantae,Spiranthes australis,41537
5529749,Alsophila longipinna (Copel.) C.Chr.,SPECIES,Plantae,Alsophila longipinna,41538
3654159,Masdevallia lueri Senghas,SPECIES,Plantae,Masdevallia lueri,41539
5622272,Mammillaria calacantha Tiegel,SPECIES,Plantae,Mammillaria calacantha,41540
5317110,Dendrobium actinomorphum Blatt. & Hallb.,SPECIES,Plantae,Dendrobium actinomorphum,41541
2825262,Paphiopedilum wardii Summerh.,SPECIES,Plantae,Paphiopedilum wardii,16727
5310901,Phalaenopsis casta Rchb.f.,SPECIES,Plantae,Phalaenopsis casta,41543
5324456,Diphyes ovalifolia Blume,SPECIES,Plantae,Diphyes ovalifolia,41544
2818750,Masdevallia carderi Rchb.f.,SPECIES,Plantae,Masdevallia carderi,41545
5530430,Alsophila munchii Christ,SPECIES,Plantae,Alsophila munchii,41546
2801520,Anguloa hernandezii Kunth,SPECIES,Plantae,Anguloa hernandezii,41547
2816102,Bulbophyllum occidentale Spreng.,SPECIES,Plantae,Bulbophyllum occidentale,41548
2839151,Gongora heisteri Rchb.f.,SPECIES,Plantae,Gongora heisteri,41549
3917937,Euphorbia kaleniczenkii Czernj. ex Trautv.,SPECIES,Plantae,Euphorbia kaleniczenkii,41550
3849935,Cedrela velloziana Roem.,SPECIES,Plantae,Cedrela velloziana,41551
5622513,Echinopsis manguinii (Backb.) H.Friedrich & G.D.Rowley,SPECIES,Plantae,Echinopsis manguinii,41552
2811143,Aerides bernhardiana Rchb.f.,SPECIES,Plantae,Aerides bernhardiana,41553
2833795,Jumellea rutenbergiana (Kraenzl.) Schltr.,SPECIES,Plantae,Jumellea rutenbergiana,41554
3069807,Euphorbia madagascariensis Comm. ex Lam.,SPECIES,Plantae,Euphorbia madagascariensis,41555
2855416,Galanthus maximus Velen.,SPECIES,Plantae,Galanthus maximus,41556
3953759,Cumulopuntia zehnderi (Rauh & Backeb.) F.Ritter,SPECIES,Plantae,Cumulopuntia zehnderi,41557
3956501,Pseudopilocereus arrabidae (Lem.) Buxb.,SPECIES,Plantae,Pseudopilocereus arrabidae,41558
2843237,Phyllorkis psychoon (Rchb.f.) Kuntze,SPECIES,Plantae,Phyllorchis psychoon,41559
3600528,Cyathea feeana Domin,SPECIES,Plantae,Cyathea feeana,41560
3942095,Monvillea chacoana F.Ritter,SPECIES,Plantae,Monvillea chacoana,41561
3084595,Toumeya papyracantha (Engelm.) Britt. & Rose,SPECIES,Plantae,Toumeya papyracantha,41562
2839181,Gongora maculata Lindl.,SPECIES,Plantae,Gongora maculata,18552
2811779,Chelonanthera longifolia Blume,SPECIES,Plantae,Chelonanthera longifolia,41564
5623485,Astrophytum senile Fric.,SPECIES,Plantae,Astrophytum senile,41565
2820931,Angraecum pynaertii De Wild.,SPECIES,Plantae,Angraecum pynaertii,41566
5316123,Dendrobium irayense Ames & Quisumb.,SPECIES,Plantae,Dendrobium irayense,41567
2791306,Zygopetalum gibeziae N.E.Br.,SPECIES,Plantae,Zygopetalum gibeziae,41568
5620389,Opuntia cylindrarticulata (Cardenas) G.D.Rowley,SPECIES,Plantae,Opuntia cylindrarticulata,41569
7283331,Aporocactus flagelliformis Lem.,SPECIES,Plantae,Aporocactus flagelliformis,41570
3959848,Neochilenia taltalensis (Hutchison) Backeb.,SPECIES,Plantae,Neochilenia taltalensis,41571
5308142,Epidendrum allemanoides Hoehne,SPECIES,Plantae,Epidendrum allemanoides,41572
2820548,Saccolabium garwalicum Lindl.,SPECIES,Plantae,Saccolabium garwalicum,41573
2820524,Cypripedium boreale Salisb.,SPECIES,Plantae,Cypripedium boreale,41574
3067153,Euphorbia wilsonii V.Vlk,SPECIES,Plantae,Euphorbia wilsonii,41575
3951597,Gymnocalycium sanguiniflorum (Werderm.) Werderm.,SPECIES,Plantae,Gymnocalycium sanguiniflorum,41576
2803852,Catasetum pusillum C.Schweinf.,SPECIES,Plantae,Catasetum pusillum,15802
5638608,Zamia vroomi Hort.,SPECIES,Plantae,Zamia vroomi,41578
2818739,Masdevallia chimaera Rchb.f.,SPECIES,Plantae,Masdevallia chimaera,41579
2821439,Sayeria convoluta (Rolfe) Rauschert,SPECIES,Plantae,Sayeria convoluta,41580
2844399,Phyllorkis pumilio (E.C.Parish & Rchb.f.) Kuntze,SPECIES,Plantae,Phyllorchis pumilio,41581
5687360,Dicksonia karsteniana (Kl.) Moore,SPECIES,Plantae,Dicksonia karsteniana,41582
3941442,Stenocactus albatus (A.Dietr.) F.M.Knuth,SPECIES,Plantae,Stenocactus albatus,41583
2833866,Aerides sillemiana (Rchb.f.) Garay,SPECIES,Plantae,Aerides sillemiana,41584
3951465,Austrocephalocereus lehmannianus (Werderm.) Backeb.,SPECIES,Plantae,Austrocephalocereus lehmannianus,41585
5620973,Mammillaria durangicola Repp.,SPECIES,Plantae,Mammillaria durangicola,41586
5315215,Anota densiflora (Lindl.) Schltr.,SPECIES,Plantae,Anota densiflora,41587
2790393,Cycnoches viride K.Koch,SPECIES,Plantae,Cycnoches viride,41588
2844236,Papulipetalum angustifolium M.A.Clem. & D.L.Jones,SPECIES,Plantae,Papulipetalum angustifolium,41589
2795104,Calanthe matsumurana Schltr.,SPECIES,Plantae,Calanthe matsumurana,41590
5313041,Gastrochilus speciosus (Wight) Kuntze,SPECIES,Plantae,Gastrochilus speciosus,41591
5530175,Alsophila petiolulata Karst.; Mett.,SPECIES,Plantae,Alsophila petiolulata,41592
3951086,Rebutia hyalacantha (Backeb.) Backeb.,SPECIES,Plantae,Rebutia hyalacantha,41593
2778171,Aloe decurvidens Groenew.,SPECIES,Plantae,Aloe decurvidens,41594
5622876,Mammillaria antesbergeriana A.B.Lau,SPECIES,Plantae,Mammillaria antesbergeriana,41595
2801051,Cattleya imperialis O'Brien,SPECIES,Plantae,Cattleya imperialis,41596
3599963,Cyathea brunoniana (Wall.) Clarke & Baker,SPECIES,Plantae,Cyathea brunoniana,41597
2820392,Cypripedium luteum Franch.,SPECIES,Plantae,Cypripedium luteum,41072
2823373,Pedilonum trichostomum (Rchb.f. ex Oliv.) Rauschert,SPECIES,Plantae,Pedilonum trichostomum,41599
2833716,Aerobion triquetrum (Thouars) Spreng.,SPECIES,Plantae,Aerobion triquetrum,41600
5530226,Amphicosmia javanica T.Moore,SPECIES,Plantae,Amphicosmia javanica,41601
2808936,Stenorrhynchos guatemalense Schltr.,SPECIES,Plantae,Stenorrhynchos guatemalense,41602
3959829,Neochilenia transitensis (F.Ritter) Backeb.,SPECIES,Plantae,Neochilenia transitensis,41603
5530009,Hemistegia horrida FÌöe,SPECIES,Plantae,Hemistegia horrida,41604
5624481,Mammillaria rubida Schwarz,SPECIES,Plantae,Mammillaria rubida,41605
5529549,Alsophila dichromatolepis FÌöe,SPECIES,Plantae,Alsophila dichromatolepis,41606
5319466,Epidendrum sessile J.Kè nig,SPECIES,Plantae,Epidendrum sessile,41607
2823732,Sayeria acutisepala (J.J.Sm.) Rauschert,SPECIES,Plantae,Sayeria acutisepala,41608
3600454,Cyathea purdiei Jenm,SPECIES,Plantae,Cyathea purdiaei,41609
3957888,Cephalocereus macrocephalus F.A.C.Weber ex K.Schum.,SPECIES,Plantae,Cephalocereus macrocephalus,41610
3956251,Lobivia polycephala Backeb.,SPECIES,Plantae,Lobivia polycephala,41611
3598948,Cyathea inaequalis Holttum,SPECIES,Plantae,Cyathea inaequalis,41612
2783228,Aerides bicolor Reinw. ex Lindl.,SPECIES,Plantae,Aerides bicolor,41613
5321272,Epidendrum distantiflorum A.Rich. & Galeotti,SPECIES,Plantae,Epidendrum distantiflorum,41614
2798312,Habenaria leucophaea (Nutt.) A.Gray,SPECIES,Plantae,Habenaria leucophaea,41615
2818469,Coelogyne pumila (Rchb.f.) Rchb.f.,SPECIES,Plantae,Coelogyne pumila,41616
5317588,Dendrobium unifoliatum Schltr.,SPECIES,Plantae,Dendrobium unifoliatum,41617
5572753,Sarracenia brucei Hort.,SPECIES,Plantae,Sarracenia brucei,41618
2812088,Hoffmannseggella cinnabarina (Bateman ex Lindl.) H.G.Jones,SPECIES,Plantae,Hoffmannseggella cinnabarina,41619
3953322,Loxanthocereus crassiserpens (Rauh & Backeb.) Backeb.,SPECIES,Plantae,Loxanthocereus crassiserpens,41620
5321682,Limodorum coriaceum Thunb. ex Sw.,SPECIES,Plantae,Limodorum coriaceum,41621
5625043,Opuntia rzedowskii Scheinvar,SPECIES,Plantae,Opuntia rzedowskii,41622
3065569,Euphorbia gollmeriana Klotzsch ex Boiss.,SPECIES,Plantae,Euphorbia gollmeriana,41623
3600553,Cyathea vittata Copel.,SPECIES,Plantae,Cyathea vittata,41624
5572773,Sarracenia ‰Ñ_exculta G.Nicholson,SPECIES,Plantae,Sarracenia exculta,41625
3950086,Parodia exquisita F.H.Brandt,SPECIES,Plantae,Parodia exquisita,41626
2844689,Bulbophyllum stramineum Ames,SPECIES,Plantae,Bulbophyllum stramineum,41627
2836871,Angorchis arachnopus (Rchb.f.) Kuntze,SPECIES,Plantae,Angorchis arachnopus,41628
3950169,Rebutia orurensis (Backeb.) F.Ritter,SPECIES,Plantae,Rebutia orurensis,41629
