id,locality,countryCode,establishmentMeans,occurrenceRemarks
85016,Maranhão;Mato Grosso;Amazonas;Amapá;Pará;Rondônia;Roraima,BR,NATIVA,
32883,Mato Grosso;Tocantins;Rondônia,BR,NATIVA,
9073,Bahia,BR,NATIVA,
25753,Bahia,BR,NATIVA,
9074,Bahia;Minas Gerais;São Paulo;Distrito Federal;Goiás;Mato Grosso do Sul;Mato Grosso;Tocantins,BR,NATIVA,
79726,Mato Grosso;Rondônia,BR,NATIVA,
32884,Mato Grosso,BR,NATIVA,
9075,Pernambuco;Minas Gerais;Bahia;Ceará,BR,NATIVA,
9076,Piauí;Pernambuco;Bahia;Sergipe,BR,NATIVA,
9078,Paraná;São Paulo,BR,NATIVA,
19522,Alagoas;Sergipe;Pernambuco;Bahia,BR,NATIVA,
108360,Mato Grosso do Sul;Mato Grosso,BR,NATIVA,
108357,Minas Gerais;Rio de Janeiro;Mato Grosso do Sul;São Paulo,BR,NATIVA,
19523,Pernambuco;Sergipe;Rio Grande do Norte;Piauí;Alagoas;Paraíba;Maranhão;Ceará;Bahia,BR,NATIVA,
85019,Acre;Amazonas,BR,NATIVA,
9071,Espírito Santo;Mato Grosso do Sul;Alagoas;Bahia;Ceará;Paraíba;Pernambuco;Minas Gerais;Rio de Janeiro,BR,NATIVA,
85020,Amazonas,BR,NATIVA,
23553,Acre;Amazonas,BR,NATIVA,
23555,Amazonas;Acre,BR,NATIVA,
84943,Amazonas,BR,NATIVA,
30526,Mato Grosso,BR,NATIVA,
9080,Acre;Pará;Bahia;São Paulo;Minas Gerais;Rio de Janeiro;Amapá,BR,NATIVA,
120975,Minas Gerais,BR,NATIVA,
30527,Goiás;Distrito Federal,BR,NATIVA,
30528,Goiás,BR,NATIVA,
19526,Minas Gerais;Goiás,BR,NATIVA,
19527,Maranhão;Pará,BR,NATIVA,
9081,Rio de Janeiro;Rio Grande do Sul;Paraná;Santa Catarina;São Paulo;Espírito Santo,BR,NATIVA,
30530,Rondônia;Mato Grosso,BR,NATIVA,
30533,Mato Grosso do Sul,BR,NATIVA,
30534,Bahia;Tocantins;Pará;Mato Grosso,BR,NATIVA,
30535,Minas Gerais,BR,NATIVA,
30536,Goiás;Mato Grosso;Tocantins,BR,NATIVA,
84946,Minas Gerais;São Paulo,BR,NATIVA,
30537,Goiás,BR,NATIVA,
120976,Minas Gerais,BR,NATIVA,
30538,Goiás;Mato Grosso,BR,NATIVA,
30539,Minas Gerais,BR,NATIVA,
30540,Minas Gerais,BR,NATIVA,
30541,Roraima;Amazonas;Mato Grosso,BR,NATIVA,
23556,Roraima;Rondônia;Acre;Amazonas,BR,NATIVA,
19530,Bahia,BR,NATIVA,
30542,Distrito Federal;Goiás,BR,NATIVA,
30543,Mato Grosso,BR,NATIVA,
30544,Tocantins,BR,NATIVA,
30545,Distrito Federal;Goiás;Minas Gerais,BR,NATIVA,
102539,Mato Grosso do Sul;Bahia;Minas Gerais;Paraná,BR,NATURALIZADA,
78007,Amazonas,BR,NATIVA,
23558,Amazonas;Tocantins;Acre,BR,NATIVA,
9086,Bahia;Espírito Santo,BR,NATIVA,
107599,Rio de Janeiro;Minas Gerais;São Paulo,BR,NATIVA,
94207,São Paulo;Rio Grande do Sul;Paraná,BR,,
23561,Amazonas;Acre,BR,NATIVA,
9092,Goiás;Paraná;Santa Catarina;Rio Grande do Sul;Espírito Santo;Minas Gerais;São Paulo;Rio de Janeiro;Mato Grosso do Sul;Mato Grosso;Distrito Federal,BR,NATIVA,
32929,Distrito Federal;Goiás,BR,NATIVA,
30532,Goiás,BR,NATIVA,
23572,Acre,BR,NATIVA,
23563,Acre;Pará;Amazonas,BR,NATIVA,
9094,Minas Gerais;Rio Grande do Sul;São Paulo;Rio de Janeiro;Goiás;Distrito Federal;Bahia;Santa Catarina,BR,NATIVA,
9096,Sergipe;Paraíba;Bahia;Alagoas;Amazonas;Ceará;Rio de Janeiro;Espírito Santo;Pernambuco,BR,NATIVA,
9097,São Paulo;Distrito Federal;Goiás;Mato Grosso do Sul;Mato Grosso;Amapá;Alagoas;Bahia;Ceará;Maranhão;Paraíba;Pernambuco;Piauí;Rio Grande do Sul;Santa Catarina;Minas Gerais;Rio de Janeiro,BR,NATIVA,
104014,Minas Gerais;Mato Grosso do Sul,BR,NATIVA,
85072,Amazonas,BR,NATIVA,
85073,Amazonas,BR,NATIVA,
23565,Acre;Amazonas;Rondônia;Pará,BR,NATIVA,
32931,Goiás;Rondônia;Mato Grosso,BR,NATIVA,
85074,Pará;Mato Grosso;Amazonas;Acre,BR,NATIVA,
84948,Pará,BR,NATIVA,
19535,Rio de Janeiro;Pernambuco;Maranhão;Bahia;Minas Gerais,BR,NATIVA,
19536,Bahia,BR,NATIVA,
19537,Bahia;Minas Gerais,BR,NATIVA,
19538,Ceará;Rio Grande do Norte;Rio de Janeiro;Sergipe;Paraíba;Alagoas;Bahia;Pernambuco;São Paulo,BR,NATIVA,
84949,Pará;Amazonas,BR,NATIVA,
30546,Distrito Federal;Goiás,BR,NATIVA,
85030,Mato Grosso;Roraima;Maranhão;Amazonas;Pará,BR,NATIVA,
9095,Mato Grosso;Pará;Mato Grosso do Sul;Goiás;Distrito Federal;Bahia;Ceará;São Paulo;Paraná;Maranhão;Minas Gerais;Rio de Janeiro,BR,NATIVA,
9099,Minas Gerais;Espírito Santo;São Paulo;Rio de Janeiro;Mato Grosso do Sul;Sergipe;Bahia,BR,NATIVA,
9100,São Paulo;Mato Grosso do Sul;Paraná;Minas Gerais;Espírito Santo;Mato Grosso;Bahia;Ceará;Rio de Janeiro,BR,NATIVA,
19539,,BR,NATIVA,
105769,Bahia;Minas Gerais;Paraná;Pernambuco;Santa Catarina;Ceará;Espírito Santo;Rio de Janeiro;Rio Grande do Sul;Amazonas;São Paulo,BR,NATIVA,
30548,Goiás;Minas Gerais,BR,NATIVA,
23567,Amazonas;Acre,BR,NATIVA,
84952,,,,NAO_OCORoraimaE_BRASIL
23573,Acre;Amazonas,BR,NATIVA,
23574,Amazonas;Acre,BR,NATIVA,
23575,Amazonas;Acre,BR,NATIVA,
23577,Acre;Amapá,BR,NATIVA,
78008,Amazonas,BR,NATIVA,
85023,Piauí;Paraná;São Paulo;Mato Grosso;Acre;Mato Grosso do Sul;Amazonas;Amapá;Pará;Minas Gerais,BR,NATIVA,
25754,Ceará;Pernambuco;Minas Gerais;Bahia;Rio de Janeiro,BR,NATIVA,
21220,Ceará,BR,NATIVA,
109074,Paraná;Santa Catarina;Rio Grande do Sul;Mato Grosso;Bahia,BR,NATIVA,
109110,Minas Gerais;Goiás,BR,NATIVA,
85027,Acre;Pará;Rondônia;Tocantins;Minas Gerais;Goiás;Mato Grosso do Sul;Mato Grosso;Amazonas,BR,NATIVA,
109109,Paraná,BR,NATIVA,
21221,Bahia,BR,NATIVA,
109116,Minas Gerais,BR,NATIVA,
109114,Pará;Amazonas,BR,NATIVA,
9110,Paraná;Santa Catarina,BR,NATIVA,
109115,São Paulo;Rio de Janeiro;Mato Grosso do Sul;Goiás;Minas Gerais,BR,NATIVA,
109113,Rio de Janeiro;Ceará,BR,NATIVA,
25755,Goiás;Mato Grosso do Sul;Mato Grosso;Amazonas;Pará;Roraima;Tocantins;Bahia,BR,NATIVA,
21222,Rio Grande do Sul;Paraná;São Paulo;Minas Gerais;Santa Catarina,BR,NATIVA,
9104,Sergipe;Paraíba;Pernambuco;Paraná;Rio Grande do Sul;Alagoas;Distrito Federal;Piauí;Santa Catarina;Maranhão;Mato Grosso;Bahia;Ceará;Minas Gerais;Rio de Janeiro;São Paulo;Goiás;Mato Grosso do Sul;Espírito Santo,BR,NATIVA,
109118,Ceará;Sergipe;Pará,BR,NATIVA,
32889,São Paulo;Rio de Janeiro;Minas Gerais;Santa Catarina;Rio Grande do Sul;Paraná;Amazonas;Mato Grosso do Sul;Goiás,BR,NATIVA,
32890,Goiás,BR,NATIVA,
9106,Pernambuco;Piauí;Mato Grosso do Sul;Mato Grosso;Alagoas;Bahia;Ceará;Paraíba,BR,NATIVA,
85032,Maranhão;Amazonas;Acre;Pará;Amapá,BR,NATIVA,
110190,Rio Grande do Sul;Santa Catarina,BR,NATIVA,
110188,Santa Catarina;Paraná,BR,NATIVA,
32934,Amazonas;Maranhão;Mato Grosso,BR,NATIVA,
85076,Pará,BR,NATIVA,
23581,Acre;Amazonas,BR,NATIVA,
85077,Amazonas,BR,NATIVA,
85078,Mato Grosso do Sul;Mato Grosso;Amazonas;Amapá;Pará;Maranhão,BR,NATIVA,
85079,Amazonas,BR,NATIVA,
85080,Amazonas,BR,NATIVA,
85081,Roraima;Amazonas,BR,NATIVA,
79737,Amazonas,BR,NATIVA,
85082,Pará,BR,NATIVA,
85084,Pará;Amazonas;Amapá;Mato Grosso;Mato Grosso do Sul,BR,NATIVA,
85085,Acre,BR,NATIVA,
85086,Amazonas,BR,NATIVA,
111153,Roraima;Amazonas,BR,NATIVA,
9108,Paraná;Santa Catarina;Rio Grande do Sul,BR,NATIVA,
9109,Santa Catarina;Paraná,BR,NATIVA,
9111,Paraná;Santa Catarina;Rio Grande do Sul,BR,NATIVA,
9112,Paraná,BR,NATIVA,
9113,São Paulo,BR,NATIVA,
9114,Santa Catarina;Rio Grande do Sul,BR,NATIVA,
9115,Santa Catarina;Rio Grande do Sul,BR,NATIVA,
9116,Santa Catarina;Paraná,BR,NATIVA,
11397,Rio de Janeiro;Bahia;Minas Gerais;Paraná;São Paulo;Goiás,BR,NATIVA,
23583,Amazonas;Pará;Acre,BR,NATIVA,
115041,Amazonas,BR,NATIVA,
23585,Pará;Maranhão,BR,NATIVA,
121299,Pará;Amazonas;Acre,BR,NATIVA,
84898,Amazonas,BR,NATIVA,
115046,Amazonas,BR,NATIVA,
106310,São Paulo;Rio de Janeiro,BR,NATIVA,
84901,Pará;Amazonas,BR,NATIVA,
121300,Pará;Amazonas,BR,NATIVA,
84902,Amazonas,BR,NATIVA,
84903,Pará;Amazonas,BR,NATIVA,
23586,Pará;Amazonas;Acre,BR,NATIVA,
84904,Amazonas;Pará,BR,NATIVA,
84905,Amazonas,BR,NATIVA,
84906,Amazonas,BR,NATIVA,
23587,Amazonas;Acre,BR,NATIVA,
23590,Amazonas;Acre;Pará,BR,NATIVA,
106637,Acre,BR,NATIVA,
25757,Bahia;Minas Gerais,BR,NATIVA,
84899,Roraima;Amazonas,BR,NATIVA,
84907,Pará,BR,NATIVA,
23593,Acre;Pará,BR,NATIVA,
84909,Amazonas,BR,NATIVA,
21742,Pará;Acre;Amazonas,BR,NATIVA,
19542,Bahia,BR,NATIVA,
9120,Rio de Janeiro;Espírito Santo,BR,NATIVA,
30549,Mato Grosso do Sul;Minas Gerais;Roraima;Mato Grosso;Goiás,BR,NATIVA,
104656,Paraná;Santa Catarina;Rio Grande do Sul,BR,NATIVA,
104559,Mato Grosso do Sul,BR,NATIVA,
30550,Mato Grosso;Goiás,BR,NATIVA,
104035,Rio Grande do Sul,BR,NATIVA,
104558,Mato Grosso,BR,NATIVA,
104036,Mato Grosso;Rio Grande do Sul;Paraná;Mato Grosso do Sul,BR,NATIVA,
104657,Rio Grande do Sul,BR,NATIVA,
30551,São Paulo;Distrito Federal;Mato Grosso;Minas Gerais,BR,NATIVA,
9122,Pernambuco;Bahia;Sergipe;Alagoas,BR,NATIVA,
9123,Bahia;Espírito Santo,BR,NATIVA,
9124,Sergipe;Espírito Santo;Piauí;Pernambuco;Paraíba;Maranhão;Bahia;Ceará;Minas Gerais;Rio de Janeiro;São Paulo;Amazonas;Pará;Alagoas;Mato Grosso;Mato Grosso do Sul;Goiás;Distrito Federal,BR,NATIVA,
19544,Bahia;Espírito Santo,BR,NATIVA,
9126,Bahia,BR,NATIVA,
9127,Bahia,BR,NATIVA,
9128,Rio de Janeiro;São Paulo;Espírito Santo;Minas Gerais;Mato Grosso do Sul;Paraná;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
104557,Paraná;Santa Catarina,BR,NATIVA,
9129,Amazonas;Pará;Acre;Paraíba,BR,NATIVA,
9130,Bahia,BR,NATIVA,
9131,Espírito Santo,BR,NATIVA,
9132,Bahia,BR,NATIVA,
30552,Mato Grosso,BR,NATIVA,
9133,Rio Grande do Sul;Paraná;Santa Catarina;São Paulo,BR,NATIVA,
9134,Pernambuco,BR,NATIVA,
9135,São Paulo;Paraná;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
19545,Bahia,BR,NATIVA,
9136,Santa Catarina;Minas Gerais;Rio Grande do Sul,BR,NATIVA,
104658,Rio Grande do Sul;Minas Gerais,BR,NATIVA,
9137,Pernambuco;Paraíba;Maranhão;Amazonas;Pará;Acre;Rondônia;Alagoas;Bahia,BR,NATIVA,
9138,Goiás;São Paulo;Minas Gerais;Bahia;Mato Grosso,BR,NATIVA,
9139,Bahia;Ceará;Paraíba;Rio de Janeiro;Rondônia,BR,NATIVA,
9140,Ceará;Pernambuco;Piauí;Bahia,BR,NATIVA,
9141,Bahia,BR,NATIVA,
9142,Goiás;Mato Grosso;Minas Gerais;São Paulo,BR,NATIVA,
30553,Distrito Federal,BR,NATIVA,
25759,Minas Gerais,BR,NATIVA,
9143,Santa Catarina;Minas Gerais;São Paulo;Paraná;Rio Grande do Sul,BR,NATIVA,
9144,Bahia,BR,NATIVA,
9145,São Paulo;Rio Grande do Sul;Paraná;Santa Catarina,BR,NATIVA,
104659,Paraná,BR,NATIVA,
9146,Distrito Federal;Ceará;Mato Grosso;Minas Gerais;São Paulo;Piauí;Bahia;Goiás,BR,NATIVA,
30554,Mato Grosso;Mato Grosso do Sul,BR,NATIVA,
9147,Santa Catarina,BR,NATIVA,
9148,Alagoas;Minas Gerais;Bahia;Sergipe;Pernambuco;Espírito Santo,BR,NATIVA,
30556,Mato Grosso,BR,NATIVA,
30557,Goiás,BR,NATIVA,
9149,Bahia,BR,NATIVA,
9150,Paraná;Minas Gerais;São Paulo;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
30558,Tocantins;Mato Grosso;Goiás,BR,NATIVA,
103978,Mato Grosso do Sul,BR,NATIVA,
30559,Paraná;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
9151,Bahia,BR,NATIVA,
9152,Paraná;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATIVA,
23594,Acre,BR,NATIVA,
9153,Bahia;Espírito Santo,BR,NATIVA,
9154,Bahia,BR,NATIVA,
30560,Goiás,BR,NATIVA,
19546,Bahia,BR,NATIVA,
19547,Bahia;Minas Gerais,BR,NATIVA,
9155,Bahia;Espírito Santo;Rio de Janeiro,BR,NATIVA,
9156,Espírito Santo;Amazonas;Rio de Janeiro;São Paulo;Minas Gerais;Amapá;Pará;Rondônia;Roraima;Alagoas;Bahia;Ceará;Maranhão;Pernambuco;Sergipe;Distrito Federal;Mato Grosso,BR,NATIVA,
94206,Rio de Janeiro;Rio Grande do Sul;Mato Grosso do Sul,BR,,
9158,Bahia;Pernambuco;Minas Gerais,BR,NATIVA,
30561,Mato Grosso,BR,NATIVA,
104660,Paraná;Santa Catarina;Rio Grande do Sul,BR,NATIVA,
30562,,,,NAO_OCORoraimaE_BRASIL
9159,Minas Gerais,BR,NATIVA,
9160,Bahia,BR,NATIVA,
9161,Minas Gerais;Rio de Janeiro;Espírito Santo,BR,NATIVA,
104661,Santa Catarina;Rio Grande do Sul,BR,NATIVA,
9162,Rio de Janeiro;Santa Catarina;Rio Grande do Sul;Paraná;Minas Gerais;São Paulo,BR,NATIVA,
9163,Mato Grosso do Sul;Amazonas;Mato Grosso;Roraima;Rio de Janeiro;Paraná,BR,NATIVA,
104662,Rio Grande do Sul,BR,NATIVA,
9164,Bahia,BR,NATIVA,
23595,Rondônia;Acre,BR,NATIVA,
104565,Santa Catarina,BR,NATIVA,
102337,Pará,BR,NATIVA,
84956,Pará,BR,NATIVA,
117302,Bahia,BR,NATIVA,
19549,Rondônia;Minas Gerais;Ceará;Pará;Goiás,BR,NATIVA,
9183,Minas Gerais,BR,NATIVA,
19550,Piauí;Bahia,BR,NATIVA,
84957,Pará,BR,NATIVA,
30563,Distrito Federal;Goiás,BR,NATIVA,
30564,São Paulo;Mato Grosso do Sul;Distrito Federal;Mato Grosso;Minas Gerais,BR,NATIVA,
30565,Minas Gerais,BR,NATIVA,
30566,Goiás,BR,NATIVA,
104562,Rio Grande do Sul,BR,NATIVA,
109186,Rio Grande do Sul;Santa Catarina;Paraná,BR,NATIVA,
104563,Santa Catarina,BR,NATIVA,
109187,Santa Catarina,BR,NATIVA,
19551,Bahia;Piauí,BR,NATIVA,
103979,Paraná,BR,NATIVA,
9166,Paraná;São Paulo;Rio Grande do Sul;Santa Catarina,BR,NATIVA,
104663,Mato Grosso,BR,NATIVA,
19552,Bahia;Minas Gerais;Mato Grosso;Rondônia;Goiás;Distrito Federal,BR,NATIVA,
104664,Rio Grande do Sul,BR,NATIVA,
9167,Bahia,BR,NATIVA,
9168,Minas Gerais;Paraná;Bahia;Mato Grosso;Mato Grosso do Sul;Goiás;Distrito Federal;São Paulo;Santa Catarina;Rio Grande do Sul,BR,NATIVA,
9171,São Paulo;Paraná;Santa Catarina;Minas Gerais;Rio Grande do Sul,BR,NATIVA,
9172,Minas Gerais,BR,NATIVA,
9173,Bahia,BR,NATIVA,
9174,São Paulo;Mato Grosso do Sul;Santa Catarina;Espírito Santo;Rio Grande do Sul;Minas Gerais;Paraná;Rio de Janeiro,BR,NATIVA,
30567,Minas Gerais,BR,NATIVA,
9175,Espírito Santo;Distrito Federal;Goiás;Mato Grosso do Sul;Mato Grosso;Bahia;Ceará;Pernambuco;Piauí;São Paulo;Rio de Janeiro;Minas Gerais;Sergipe,BR,NATIVA,
9176,Bahia,BR,NATIVA,
9177,Bahia,BR,NATIVA,
9178,Bahia,BR,NATIVA,
9179,Rio de Janeiro;São Paulo,BR,NATIVA,
9180,Bahia,BR,NATIVA,
9181,Bahia,BR,NATIVA,
30568,Minas Gerais,BR,NATIVA,
9182,Rio de Janeiro;Espírito Santo;Bahia,BR,NATIVA,
19553,Piauí;Bahia;Ceará;Pernambuco,BR,NATIVA,
19554,Ceará;Maranhão,BR,NATIVA,
30569,Minas Gerais,BR,NATIVA,
23596,Pará;Amazonas;Acre,BR,NATIVA,
121777,Bahia;Sergipe,BR,NATIVA,
30570,Amazonas;Goiás;Pará;Paraná;Amapá;Mato Grosso do Sul,BR,NATIVA,
104561,Mato Grosso,BR,NATIVA,
19555,Minas Gerais;Bahia,BR,NATIVA,
9185,Minas Gerais;São Paulo;Santa Catarina;Rio Grande do Sul;Paraná;Mato Grosso;Mato Grosso do Sul;Goiás,BR,NATIVA,
30571,Goiás;Distrito Federal;Mato Grosso do Sul,BR,NATIVA,
9186,São Paulo;Minas Gerais;Mato Grosso do Sul;Mato Grosso,BR,NATIVA,
30572,Minas Gerais;Goiás,BR,NATIVA,
30573,Minas Gerais,BR,NATIVA,
9187,Mato Grosso do Sul;Espírito Santo;Goiás;Paraná;Minas Gerais;Rio de Janeiro;Mato Grosso,BR,NATIVA,
9188,Paraná;São Paulo;Minas Gerais;Goiás;Mato Grosso do Sul;Mato Grosso;Santa Catarina,BR,NATIVA,
30574,Goiás;Mato Grosso do Sul;Maranhão;Mato Grosso,BR,NATIVA,
9189,Minas Gerais;Tocantins;Bahia;Goiás;Mato Grosso do Sul;Mato Grosso,BR,NATIVA,
19557,Pará;Bahia;Ceará;Pernambuco,BR,NATIVA,
30577,Goiás;Distrito Federal,BR,NATIVA,
78009,Amazonas,BR,NATIVA,
9191,Ceará;Pernambuco;São Paulo;Goiás;Minas Gerais;Mato Grosso do Sul,BR,NATIVA,
30578,Mato Grosso;Mato Grosso do Sul,BR,NATIVA,
103416,Mato Grosso do Sul,BR,NATIVA,
30579,Bahia;Minas Gerais,BR,NATIVA,
9192,Bahia,BR,NATIVA,
34137,Rio de Janeiro;São Paulo,BR,NATIVA,
84911,Amapá,BR,NATIVA,
121776,Bahia,BR,NATIVA,
25761,Bahia;Minas Gerais,BR,NATIVA,
115168,Minas Gerais,BR,NATIVA,
9195,São Paulo;Rio de Janeiro;Bahia;Paraná;Santa Catarina;Minas Gerais;Alagoas;Mato Grosso;Goiás,BR,NATIVA,
9196,Mato Grosso do Sul;Distrito Federal;Mato Grosso;Bahia;Paraná;Rio Grande do Sul;Santa Catarina;Espírito Santo;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATIVA,
25762,Mato Grosso;Paraíba;Minas Gerais;Espírito Santo;Mato Grosso do Sul;Paraná;Maranhão;Goiás;Distrito Federal;Bahia;Ceará;São Paulo;Rio de Janeiro,BR,NATIVA,
115171,Minas Gerais,BR,NATIVA,
106636,Acre,BR,NATIVA,
25763,Bahia,BR,NATIVA,
25766,Bahia,BR,NATIVA,
25764,Goiás;Mato Grosso do Sul;Mato Grosso;Bahia;São Paulo;Distrito Federal,BR,NATIVA,
107591,Rio de Janeiro,BR,NATIVA,
23599,Acre;Amazonas,BR,NATIVA,
107084,Goiás;São Paulo;Rio de Janeiro;Rio Grande do Sul;Paraná,BR,NATIVA,
23600,Pará;Acre,BR,NATIVA,
27570,Tocantins;Goiás,BR,NATIVA,
23601,Amazonas;Amapá;Acre;Pará,BR,NATIVA,
84917,Pará,BR,NATIVA,
16495,Bahia;Espírito Santo,BR,NATIVA,
9210,Pará;Ceará;Bahia,BR,NATIVA,
9200,Pará;Bahia;Pernambuco;Minas Gerais;Rio de Janeiro;São Paulo;Espírito Santo,BR,NATIVA,
23603,Acre,BR,NATIVA,
9202,Rio Grande do Sul,BR,NATIVA,
103425,Amazonas,BR,NATIVA,
84926,Amazonas,BR,NATIVA,
84927,Amazonas,BR,NATIVA,
84928,Amazonas,BR,NATIVA,
84929,Amazonas,BR,NATIVA,
84931,Amazonas,BR,NATIVA,
25767,Amazonas;Acre,BR,NATIVA,
105574,Roraima,BR,NATIVA,
9205,Rio Grande do Norte;Sergipe;Minas Gerais;Bahia;Ceará;Paraíba;Pernambuco;Piauí;Distrito Federal,BR,NATIVA,
9206,Mato Grosso do Sul;Mato Grosso;Rio Grande do Sul,BR,NATIVA,
106945,Bahia;Minas Gerais,BR,NATIVA,
9207,Paraná;Santa Catarina,BR,NATIVA,
19560,Ceará;Minas Gerais;Rio Grande do Norte;Mato Grosso;Mato Grosso do Sul,BR,NATIVA,
84966,Roraima,BR,NATIVA,
105750,Piauí,BR,NATIVA,
9208,Alagoas;Rio Grande do Norte;Paraíba;Ceará,BR,NATIVA,
105822,Bahia;Rio Grande do Norte;Piauí;Maranhão;Ceará;Goiás,BR,NATIVA,
9209,São Paulo;Paraná;Minas Gerais;Rio de Janeiro,BR,NATIVA,
105823,Goiás,BR,NATIVA,
105825,Mato Grosso do Sul,BR,NATIVA,
9211,Minas Gerais,BR,NATIVA,
105575,Bahia;Piauí,BR,NATIVA,
9212,Espírito Santo;Sergipe;Pernambuco;Paraíba;Maranhão;São Paulo;Ceará;Bahia;Alagoas;Tocantins;Roraima;Rondônia;Pará;Amazonas;Mato Grosso;Mato Grosso do Sul;Goiás;Distrito Federal;Piauí;Rio Grande do Norte;Rio de Janeiro;Paraná;Minas Gerais,BR,NATIVA,
105600,Mato Grosso do Sul,BR,NATIVA,
105826,Mato Grosso do Sul,BR,NATIVA,
9213,Maranhão;Pernambuco;Piauí;Rio Grande do Norte;Ceará;Bahia;Alagoas;Paraíba,BR,NATIVA,
30583,Bahia;Ceará,BR,NATIVA,
9214,São Paulo;Minas Gerais;Espírito Santo;Rio de Janeiro;Bahia;Distrito Federal;Mato Grosso do Sul;Paraná,BR,NATIVA,
9215,Ceará;Pernambuco;Piauí;Minas Gerais;Rio de Janeiro;Tocantins;Goiás;Mato Grosso do Sul;Mato Grosso;Amazonas;Pará;Bahia;Maranhão,BR,NATIVA,
19563,Maranhão;Minas Gerais;Distrito Federal;Goiás;Ceará,BR,NATIVA,
105666,Goiás;Tocantins,BR,NATIVA,
120963,Mato Grosso do Sul,BR,NATIVA,
9216,Minas Gerais;Bahia,BR,NATIVA,
9217,Paraná;Santa Catarina;São Paulo,BR,NATIVA,
9218,Distrito Federal;São Paulo;Minas Gerais;Paraná;Rio de Janeiro,BR,NATIVA,
106944,Bahia,BR,NATIVA,
9219,Bahia;Ceará;Maranhão;Piauí;Minas Gerais;Goiás,BR,NATIVA,
30584,Minas Gerais,BR,NATIVA,
106608,Minas Gerais,BR,NATIVA,
19564,Mato Grosso do Sul;Goiás;Mato Grosso;Distrito Federal,BR,NATIVA,
5599,Rio de Janeiro,BR,NATIVA,
9221,Minas Gerais;Distrito Federal;Paraná;Santa Catarina;Rio de Janeiro;São Paulo,BR,NATIVA,
9222,Minas Gerais;Mato Grosso;Bahia;Distrito Federal;Espírito Santo;Goiás;Mato Grosso do Sul,BR,NATIVA,
106377,Rio Grande do Norte,BR,NATIVA,
79249,Paraíba,BR,NATIVA,
106378,Pará,BR,NATIVA,
9223,Bahia;Minas Gerais;Goiás;Tocantins;Sergipe,BR,NATIVA,
106946,Bahia,BR,NATIVA,
30585,Bahia,BR,NATIVA,
106101,Mato Grosso do Sul,BR,NATIVA,
9224,Mato Grosso;Rio Grande do Sul,BR,NATIVA,
9225,Rio de Janeiro;Distrito Federal;Goiás;Mato Grosso;Paraná;Santa Catarina;Minas Gerais,BR,NATIVA,
106102,Rio Grande do Sul,BR,NATIVA,
23615,Acre,BR,NATIVA,
9226,Rio de Janeiro,BR,NATIVA,
30586,Maranhão,BR,NATIVA,
9228,Espírito Santo;Bahia;Minas Gerais;Rio de Janeiro;São Paulo,BR,NATIVA,
9229,São Paulo;Paraná;Rio Grande do Sul;Santa Catarina;Minas Gerais,BR,NATIVA,
9230,Paraíba;Bahia,BR,NATIVA,
9231,Rio Grande do Sul,BR,NATIVA,
9232,Minas Gerais;Paraná;Rio Grande do Sul,BR,NATIVA,
9233,Santa Catarina;Rio de Janeiro,BR,NATIVA,
9234,Espírito Santo;Amapá;Pará;Rondônia;Roraima;Tocantins;Alagoas;Bahia;Ceará;Maranhão;Paraíba;Pernambuco;Piauí;Rio Grande do Norte;Sergipe;Distrito Federal;Mato Grosso;Mato Grosso do Sul;Goiás;Rio de Janeiro;São Paulo;Minas Gerais;Rio Grande do Sul;Santa Catarina;Paraná;Acre;Amazonas,BR,NATIVA,
84973,Pará;Amazonas;Rio de Janeiro,BR,NATIVA,
84974,Bahia;Tocantins;Roraima;Espírito Santo;Santa Catarina;Rio Grande do Sul;Paraná;Sergipe;Rio Grande do Norte;Piauí;Pernambuco;Paraíba;Distrito Federal;Goiás;Mato Grosso do Sul;Mato Grosso;Acre;Amazonas;Amapá;Pará;Rondônia;Maranhão;Ceará;Alagoas;São Paulo;Rio de Janeiro;Minas Gerais,BR,NATIVA,
84977,Roraima,BR,NATIVA,
106177,Minas Gerais,BR,NATIVA,
30587,Mato Grosso do Sul;Goiás;Bahia;Minas Gerais;Mato Grosso,BR,NATIVA,
105669,Bahia;Paraná;Mato Grosso do Sul,BR,NATIVA,
9235,Ceará;Pernambuco,BR,NATIVA,
9237,Rio de Janeiro,BR,NATIVA,
9238,Maranhão;Paraná;Minas Gerais;São Paulo;Mato Grosso do Sul;Pará;Amazonas;Amapá;Rio de Janeiro;Goiás,BR,NATIVA,
9239,Rio de Janeiro,BR,NATIVA,
84978,Bahia,BR,NATIVA,
108358,Amazonas;Roraima,BR,NATIVA,
121313,Amazonas;Roraima,BR,NATIVA,
106103,Mato Grosso,BR,NATIVA,
6955,Rio de Janeiro;Minas Gerais;São Paulo,BR,NATIVA,
30588,Minas Gerais,BR,NATIVA,
84981,Amazonas;Roraima,BR,NATIVA,
106176,Pará;Piauí,BR,NATIVA,
9242,São Paulo;Rio de Janeiro;Minas Gerais;Espírito Santo;Bahia,BR,NATIVA,
