id,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,name_status,cites_listing,cites_listing_original
27075,Plantae,,,Orchidales,Orchidaceae,Cephalantheropsis,obcordata,A,II,II
27076,Plantae,,,Caryophyllales,Portulacaceae,Avonia,ruschii,A,II,II
27077,Plantae,,,Orchidales,Orchidaceae,Lepanthes,aquila-borussiae,A,II,II
27078,Plantae,,,Orchidales,Orchidaceae,Rossioglossum,williamsianum,A,II,II
27079,Plantae,,,Orchidales,Orchidaceae,Gongora,alfieana,A,II,II
27080,Plantae,,,Orchidales,Orchidaceae,Dendrobium,gregulus,A,II,II
27081,Plantae,,,Cycadales,Cycadaceae,Cycas,tansachana,A,II,II
27082,Plantae,,,Orchidales,Orchidaceae,Oberonia,caudata,A,II,II
27083,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,macroceras,A,II,II
27084,Plantae,,,Cycadales,Zamiaceae,Zamia,elegantissima,A,II,II
27085,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,brandegeei,A,II,II
27086,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,dschischungarense,A,II,II
27087,Plantae,,,Cycadales,Cycadaceae,Cycas,seemannii,A,II,II
27088,Plantae,,,Orchidales,Orchidaceae,Gastrodia,tuberculata,A,II,II
27089,Plantae,,,Orchidales,Orchidaceae,Coelogyne,corymbosa,A,II,II
27090,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,capitatum,A,II,II
27091,Plantae,,,Orchidales,Orchidaceae,Triphora,rickettii,A,II,II
27093,Plantae,,,Orchidales,Orchidaceae,Eurystyles,standleyi,A,II,II
27094,Plantae,,,Orchidales,Orchidaceae,Stelis,pygmaea,A,II,II
27095,Plantae,,,Orchidales,Orchidaceae,Calanthe,poilanei,A,II,II
27096,Plantae,,,Orchidales,Orchidaceae,Renanthera,coccinea,A,II,II
27097,Plantae,,,Orchidales,Orchidaceae,Cymbidium,suave,A,II,II
27098,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,cerinum,A,II,II
27099,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,subsecundum,A,II,II
27100,Plantae,,,Caryophyllales,Cactaceae,Harrisia,hurstii,A,II,II
27101,Plantae,,,Orchidales,Orchidaceae,Coelogyne,nervosa,A,II,II
27102,Plantae,,,Orchidales,Orchidaceae,Calanthe,longifolia,A,II,II
27103,Plantae,,,Arecales,Palmae,Neodypsis,decaryi,A,II,II
27104,Plantae,,,Orchidales,Orchidaceae,Trichopilia,galeottiana,A,II,II
27105,Plantae,,,Orchidales,Orchidaceae,Encyclia,baculus,A,II,II
27106,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,bulliferum,A,II,II
27107,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,tubilabrum,A,II,II
27110,Plantae,,,Orchidales,Orchidaceae,Cymbidium,erythraeum,A,II,II
27111,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,ligulifolium,A,II,II
27112,Plantae,,,Orchidales,Orchidaceae,Masdevallia,angulifera,A,II,II
27113,Plantae,,,Orchidales,Orchidaceae,Cymbidium,chloranthum,A,II,II
27114,Plantae,,,Orchidales,Orchidaceae,Pelexia,tamanduensis,A,II,II
27115,Plantae,,,Liliales,Liliaceae,Aloe,suprafoliata,A,II,II
27116,Plantae,,,Orchidales,Orchidaceae,Platystele,minimiflora,A,II,II
27117,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,pilispina,A,II,II
27118,Plantae,,,Caryophyllales,Cactaceae,Neobuxbaumia,polylopha,A,II,II
27119,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,sororculum,A,II,II
27120,Plantae,,,Orchidales,Orchidaceae,Pedilochilus,alpinum,A,II,II
27121,Plantae,,,Orchidales,Orchidaceae,Phalaenopsis,emersonii,A,II,II
27123,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,megalonyx,A,II,II
27124,Plantae,,,Caryophyllales,Cactaceae,Melocactus,lanssensianus,A,II,II
27125,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,campestrium,A,II,II
27126,Plantae,,,Orchidales,Orchidaceae,Dracula,houtteana,A,II,II
27127,Plantae,,,Orchidales,Orchidaceae,Phalaenopsis,pulcherrima,A,II,II
27128,Plantae,,,Orchidales,Orchidaceae,Goodyera,rubicunda,A,II,II
27129,Plantae,,,Caryophyllales,Cactaceae,Carnegiea,gigantea,A,II,II
27130,Plantae,,,Orchidales,Orchidaceae,Barkeria,palmeri,A,II,II
27131,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,filiflora,A,II,II
27132,Plantae,,,Orchidales,Orchidaceae,Arachnis,longisepala,A,II,II
27133,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,jansenvillensis,A,II,II
27134,Plantae,,,Orchidales,Orchidaceae,Stanhopea,haseloriana,A,II,II
27135,Plantae,,,Orchidales,Orchidaceae,Encyclia,ionophlebia,A,II,II
27136,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,atrovirens,A,II,II
27137,Plantae,,,Orchidales,Orchidaceae,Paphiopedilum,sanderianum,A,I,I
27138,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,asperilingue,A,II,II
27139,Plantae,,,Orchidales,Orchidaceae,Dendrobium,brevicaule,A,II,II
27140,Plantae,,,Orchidales,Orchidaceae,Dendrobium,putnamii,A,II,II
27141,Plantae,,,Orchidales,Orchidaceae,Spiranthes,obliqua,A,II,II
27142,Plantae,,,Caryophyllales,Cactaceae,Opuntia,pittieri,A,II,II
27143,Plantae,,,Orchidales,Orchidaceae,Masdevallia,lewisii,A,II,II
27144,Plantae,,,Liliales,Liliaceae,Aloe,kedongensis,A,II,II
27145,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,andohalelensis,A,II,II
27146,Plantae,,,Orchidales,Orchidaceae,Habenaria,multipartita,A,II,II
27147,Plantae,,,Orchidales,Orchidaceae,Catasetum,galeritum,A,II,II
27148,Plantae,,,Orchidales,Orchidaceae,Liparis,ramosa,A,II,II
27149,Plantae,,,Orchidales,Orchidaceae,Mischobulbum,cordifolium,A,II,II
27150,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,supertexta,A,II,II
27151,Plantae,,,Orchidales,Orchidaceae,Angraecum,ramosum,A,II,II
27152,Plantae,,,Caryophyllales,Cactaceae,Parodia,sellowii,A,II,II
27153,Plantae,,,Orchidales,Orchidaceae,Amitostigma,simplex,A,II,II
27154,Plantae,,,Orchidales,Orchidaceae,Calanthe,lacerata,A,II,II
27155,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,longerepens,A,II,II
27156,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,schmidtianum,A,II,II
27157,Plantae,,,Cycadales,Zamiaceae,Zamia,pumila,A,II,II
27158,Plantae,,,Orchidales,Orchidaceae,Malaxis,tamayoana,A,II,II
27159,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,despoliata,A,II,II
27160,Plantae,,,Orchidales,Orchidaceae,Listrostachys,pertusa,A,II,II
27161,Plantae,,,Orchidales,Orchidaceae,Platanthera,ciliaris,A,II,II
27162,Plantae,,,Liliales,Liliaceae,Aloe,murina,A,II,II
27163,Plantae,,,Caryophyllales,Cactaceae,Opuntia,ammophila,A,II,II
27164,Plantae,,,Orchidales,Orchidaceae,Dendrobium,atjehense,A,II,II
27165,Plantae,,,Orchidales,Orchidaceae,Sophronitis,pygmaea,A,II,II
27166,Plantae,,,Orchidales,Orchidaceae,Eriaxis,rigida,A,II,II
27167,Plantae,,,Orchidales,Orchidaceae,Corybas,laceratus,A,II,II
27168,Plantae,,,Orchidales,Orchidaceae,Cattleya,velutina,A,II,II
27170,Plantae,,,Orchidales,Orchidaceae,Habenaria,edgeworthii,A,II,II
27171,Plantae,,,Liliales,Liliaceae,Aloe,powysiorum,A,II,II
27172,Plantae,,,Orchidales,Orchidaceae,Lycaste,hirtzii,A,II,II
27173,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,leucothyrsus,A,II,II
27174,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,barbicollis,A,II,II
27175,Plantae,,,Orchidales,Orchidaceae,Coelogyne,prolifera,A,II,II
27176,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,tremulum,A,II,II
27177,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,macraei,A,II,II
27178,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,kermesinum,A,II,II
27179,Plantae,,,Orchidales,Orchidaceae,Angraecum,pauciramosum,A,II,II
27180,Plantae,,,Orchidales,Orchidaceae,Dendrobium,oligophyllum,A,II,II
27181,Plantae,,,Nepenthales,Nepenthaceae,Nepenthes,burkei,A,II,II
27182,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,hirsutum,A,II,II
27183,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,xaltianguensis,A,II,II
27184,Plantae,,,Orchidales,Orchidaceae,Oerstedella,pajitense,A,II,II
27186,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,hians,A,II,II
27187,Plantae,,,Orchidales,Orchidaceae,Dendrobium,tangerinum,A,II,II
27188,Plantae,,,Orchidales,Orchidaceae,Encyclia,cochleata,A,II,II
27189,Plantae,,,Primulales,Primulaceae,Cyclamen,drydeniae,A,II,II
27190,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,schlimii,A,II,II
27191,Plantae,,,Orchidales,Orchidaceae,Diuris,pedunculata,A,II,II
27192,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,appendiculata,A,II,II
27193,Plantae,,,Gentianales,Asclepiadaceae,Ceropegia,copleyae,A,NC,NC
27194,Plantae,,,Orchidales,Orchidaceae,Habenaria,reflexa,A,II,II
27195,Plantae,,,Liliales,Amaryllidaceae,Galanthus,nivalis,A,II,II
27196,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,appariciana,A,II,II
27197,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,dictyoneuron,A,II,II
27198,Plantae,,,Orchidales,Orchidaceae,Cephalanthera,rubra,A,II,II
27200,Plantae,,,Orchidales,Orchidaceae,Dactylorhiza,chuhensis,A,II,II
27201,Plantae,,,Cyatheales,Cyatheaceae,Sphaeropteris,horrida,A,II,II
27202,Plantae,,,Caryophyllales,Cactaceae,Pilosocereus,purpusii,A,II,II
27203,Plantae,,,Orchidales,Orchidaceae,Scaphyglottis,panamensis,A,II,II
27204,Plantae,,,Ebenales,Ebenaceae,Diospyros,latispathulata,A,II,II
27205,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,labatii,A,II,II
27206,Plantae,,,Orchidales,Orchidaceae,Gastrodia,orobanchoides,A,II,II
27207,Plantae,,,Myrtales,Myrtaceae,Verticordia,galeata,A,NC,NC
27208,Plantae,,,Caryophyllales,Cactaceae,Escobaria,duncanii,A,II,II
27209,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,hallii,A,II,II
27210,Plantae,,,Fabales,Leguminosae,Dalbergia,davidii,A,II,II
27211,Plantae,,,Orchidales,Orchidaceae,Gongora,dressleri,A,II,II
27212,Plantae,,,Orchidales,Orchidaceae,Dendrobium,planum,A,II,II
27213,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,vitellinum,A,II,II
27214,Plantae,,,Orchidales,Orchidaceae,Corybas,neocaledonicus,A,II,II
27215,Plantae,,,Caryophyllales,Cactaceae,Mammillaria,parkinsonii,A,II,II
27216,Plantae,,,Caryophyllales,Cactaceae,Opuntia,vaginata,A,II,II
27217,Plantae,,,Caryophyllales,Cactaceae,Thelocactus,leucacanthus,A,II,II
27218,Plantae,,,Orchidales,Orchidaceae,Nervilia,toilliezae,A,II,II
27219,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,calyptratum,A,II,II
27220,Plantae,,,Cycadales,Cycadaceae,Cycas,nathorstii,A,II,II
27221,Plantae,,,Orchidales,Orchidaceae,Phreatia,paleata,A,II,II
27222,Plantae,,,Fabales,Leguminosae,Dalbergia,capuronii,A,II,II
27223,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,paucisetum,A,II,II
27224,Plantae,,,Orchidales,Orchidaceae,Angraecum,dryadum,A,II,II
27225,Plantae,,,Orchidales,Orchidaceae,Dendrobium,lancilabium,A,II,II
27226,Plantae,,,Cycadales,Zamiaceae,Dioon,holmgrenii,A,II,II
27227,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,tenerrimum,A,II,II
27228,Plantae,,,Caryophyllales,Cactaceae,Stenocereus,fimbriatus,A,II,II
27229,Plantae,,,Orchidales,Orchidaceae,Scaphosepalum,elasmotopus,A,II,II
27230,Plantae,,,Orchidales,Orchidaceae,Pterostylis,despectans,A,II,II
27231,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,baculiferum,A,II,II
27232,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,monanthum,A,II,II
27233,Plantae,,,Orchidales,Orchidaceae,Dendrobium,nindii,A,II,II
27234,Plantae,,,Orchidales,Orchidaceae,Dendrobium,verruculosum,A,II,II
27235,Plantae,,,Orchidales,Orchidaceae,Barbosella,monstrabilis,A,II,II
27236,Plantae,,,Orchidales,Orchidaceae,Miltoniopsis,roezlii,A,II,II
27237,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,similissimum,A,II,II
27238,Plantae,,,Orchidales,Orchidaceae,Miltonia,clowesii,A,II,II
27239,Plantae,,,Orchidales,Orchidaceae,Oncidium,panamense,A,II,II
27240,Plantae,,,Orchidales,Orchidaceae,Eria,fordii,A,II,II
27241,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,delicatulum,A,II,II
27242,Plantae,,,Cycadales,Zamiaceae,Encephalartos,dolomiticus,A,I,I
27243,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,rubipetalum,A,II,II
27244,Plantae,,,Orchidales,Orchidaceae,Encyclia,buchtienii,A,II,II
27245,Plantae,,,Orchidales,Orchidaceae,Neobolusia,tysonii,A,II,II
27246,Plantae,,,Dicksoniales,Dicksoniaceae,Dicksonia,lanigera,A,"",
27247,Plantae,,,Orchidales,Orchidaceae,Liparis,simmondsii,A,II,II
27248,Plantae,,,Orchidales,Orchidaceae,Adenoncos,virens,A,II,II
27249,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,baroumba,A,II,II
27250,Plantae,,,Nepenthales,Sarraceniaceae,Sarracenia,excellens,A,II,II
27251,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,multiceps,A,II,II
27252,Plantae,,,Orchidales,Orchidaceae,Laelia,lobata,A,I,I
27253,Plantae,,,Orchidales,Orchidaceae,Eulophia,toyoshimae,A,II,II
27254,Plantae,,,Orchidales,Orchidaceae,Liparis,draculoides,A,II,II
27255,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,luanii,A,II,II
27256,Plantae,,,Liliales,Amaryllidaceae,Galanthus,angustifolius,A,II,II
27257,Plantae,,,Orchidales,Orchidaceae,Catasetum,buchtienii,A,II,II
27258,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,aristilabre,A,II,II
27259,Plantae,,,Caryophyllales,Cactaceae,Parodia,leninghausii,A,II,II
27260,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,pseudogigantea,A,II,II
27261,Plantae,,,Caryophyllales,Cactaceae,Frailea,pseudopulcherrima,A,II,II
27262,Plantae,,,Orchidales,Orchidaceae,Dendrobium,ypsilon,A,II,II
27263,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,moratii,A,I,I
27265,Plantae,,,Orchidales,Orchidaceae,Hetaeria,nitida,A,II,II
27266,Plantae,,,Orchidales,Orchidaceae,Dendrobium,oreodoxa,A,II,II
27267,Plantae,,,Caryophyllales,Cactaceae,Haageocereus,pseudoversicolor,A,II,II
27268,Plantae,,,Orchidales,Orchidaceae,Epidendrum,kraenzlinii,A,II,II
27269,Plantae,,,Caryophyllales,Cactaceae,Pereskia,grandifolia,A,NC,NC
27270,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,xanthornis,A,II,II
27272,Plantae,,,Orchidales,Orchidaceae,Pleurothallis,sigmoidea,A,II,II
27273,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,senilis,A,II,II
27274,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,reticulatum,A,II,II
27275,Plantae,,,Orchidales,Orchidaceae,Cleisostoma,scortechinii,A,II,II
27276,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,vaginatum,A,II,II
27277,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,lamprocaulis,A,II,II
27278,Plantae,,,Caryophyllales,Cactaceae,Neobuxbaumia,scoparia,A,II,II
27279,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,acutula,A,II,II
27280,Plantae,,,Orchidales,Orchidaceae,Jacquiniella,standleyi,A,II,II
27281,Plantae,,,Caryophyllales,Cactaceae,Stenocereus,treleasei,A,II,II
27282,Plantae,,,Myrtales,Thymelaeaceae,Aquilaria,moszkowskii,A,II,II
27283,Plantae,,,Caryophyllales,Cactaceae,Hylocereus,estebanensis,A,II,II
27284,Plantae,,,Orchidales,Orchidaceae,Dendrobium,ventripes,A,II,II
27285,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,dentiferum,A,II,II
27286,Plantae,,,Caryophyllales,Cactaceae,Parodia,neohorstii,A,II,II
27287,Plantae,,,Orchidales,Orchidaceae,Xylobium,tuerckheimii,A,II,II
27288,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,absconditum,A,II,II
27289,Plantae,,,Orchidales,Orchidaceae,Malaxis,lepanthiflora,A,II,II
27290,Plantae,,,Orchidales,Orchidaceae,Zeuxine,viridiflora,A,II,II
27291,Plantae,,,Orchidales,Orchidaceae,Osmoglossum,acuminatum,A,II,II
27292,Plantae,,,Orchidales,Orchidaceae,Catasetum,juruense,A,II,II
27293,Plantae,,,Caryophyllales,Cactaceae,Opuntia,armata,A,II,II
27294,Plantae,,,Orchidales,Orchidaceae,Erycina,glossomystax,A,II,II
27295,Plantae,,,Orchidales,Orchidaceae,Angraecum,obesum,A,II,II
27296,Plantae,,,Orchidales,Orchidaceae,Dryadella,aviceps,A,II,II
27297,Plantae,,,Orchidales,Orchidaceae,Platystele,enervis,A,II,II
27298,Plantae,,,Caryophyllales,Cactaceae,Copiapoa,malletiana,A,II,II
27299,Plantae,,,Orchidales,Orchidaceae,Calanthe,nicolae,A,II,II
27300,Plantae,,,Orchidales,Orchidaceae,Barkeria,scandens,A,II,II
27301,Plantae,,,Orchidales,Orchidaceae,Calanthe,cremeoviridis,A,II,II
27302,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,dauana,A,II,II
27304,Plantae,,,Orchidales,Orchidaceae,Masdevallia,triangularis,A,II,II
27305,Plantae,,,Caryophyllales,Cactaceae,Rebutia,heliosa,A,II,II
27306,Plantae,,,Orchidales,Orchidaceae,Caularthron,bicornutum,A,II,II
27307,Plantae,,,Orchidales,Orchidaceae,Ornithocephalus,bryostachyus,A,II,II
27308,Plantae,,,Orchidales,Orchidaceae,Homalopetalum,pachyphyllum,A,II,II
27309,Plantae,,,Orchidales,Orchidaceae,Angraecum,geniculatum,A,II,II
27310,Plantae,,,Orchidales,Orchidaceae,Cypripedium,plectrochilum,A,II,II
27311,Plantae,,,Ebenales,Ebenaceae,Diospyros,tetrapoda,A,II,II
27312,Plantae,,,Orchidales,Orchidaceae,Taeniophyllum,campanulatum,A,II,II
27313,Plantae,,,Caryophyllales,Cactaceae,Cephalocereus,apicicephalium,A,II,II
27314,Plantae,,,Caryophyllales,Cactaceae,Opuntia,leucotricha,A,II,II
27315,Plantae,,,Sapindales,Rutaceae,Boronia,busselliana,A,NC,NC
27316,Plantae,,,Orchidales,Orchidaceae,Telipogon,monticola,A,II,II
27317,Plantae,,,Orchidales,Orchidaceae,Poaephyllum,parviflorum,A,II,II
27318,Plantae,,,Orchidales,Orchidaceae,Microcoelia,koehleri,A,II,II
27319,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,bubalina,A,II,II
27320,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,leve,A,II,II
27321,Plantae,,,Sapindales,Meliaceae,Cedrela,lilloi,A,III,III
27322,Plantae,,,Caryophyllales,Cactaceae,Echinopsis,tiegeliana,A,II,II
27323,Plantae,,,Orchidales,Orchidaceae,Masdevallia,marizae,A,II,II
27324,Plantae,,,Orchidales,Orchidaceae,Scaphosepalum,swertiaefolium,A,II,II
27325,Plantae,,,Caryophyllales,Cactaceae,Eulychnia,ritteri,A,II,II
27326,Plantae,,,Cyatheales,Cyatheaceae,Sphaeropteris,tripinnatifida,A,II,II
27328,Plantae,,,Orchidales,Orchidaceae,Dendrobium,brachypus,A,II,II
27329,Plantae,,,Orchidales,Orchidaceae,Herschelianthe,excelsa,A,II,II
27330,Plantae,,,Orchidales,Orchidaceae,Diuris,tricolor,A,II,II
27331,Plantae,,,Caryophyllales,Cactaceae,Harrisia,taetra,A,II,II
27332,Plantae,,,Caryophyllales,Cactaceae,Corryocactus,brachycladus,A,II,II
27333,Plantae,,,Orchidales,Orchidaceae,Dendrobium,superbiens,A,II,II
27334,Plantae,,,Caryophyllales,Cactaceae,Pereskiopsis,rotundifolia,A,NC,NC
27335,Plantae,,,Orchidales,Orchidaceae,Rhynchostele,ehrenbergii,A,II,II
27336,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,inaequale,A,II,II
27337,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,trichaete,A,II,II
27338,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,pygmaemum,A,II,II
27339,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,levatii,A,II,II
27340,Plantae,,,Caryophyllales,Cactaceae,Echinopsis,maximiliana,A,II,II
27341,Plantae,,,Orchidales,Orchidaceae,Dendrobium,crepidatum,A,II,II
27342,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,lanuginosum,A,II,II
27343,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,francoisii,A,II,II
27344,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,longibrachiatum,A,II,II
27345,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,strigillosa,A,II,II
27346,Plantae,,,Orchidales,Orchidaceae,Coelogyne,veitchii,A,II,II
27347,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,van-gaerdtii,A,II,II
27348,Plantae,,,Dicksoniales,Dicksoniaceae,Calochlaena,straminea,A,NC,NC
27349,Plantae,,,Gentianales,Asclepiadaceae,Ceropegia,sandersonii,A,NC,NC
27350,Plantae,,,Caryophyllales,Cactaceae,Echinopsis,schickendantzii,A,II,II
27351,Plantae,,,Orchidales,Orchidaceae,Sarcochilus,berkeleyi,A,II,II
27352,Plantae,,,Orchidales,Orchidaceae,Phreatia,limenophylax,A,II,II
27353,Plantae,,,Caryophyllales,Cactaceae,Corryocactus,brevistylus,A,II,II
27354,Plantae,,,Orchidales,Orchidaceae,Epidendrum,barbae,A,II,II
27355,Plantae,,,Orchidales,Orchidaceae,Dendrobium,catillare,A,II,II
27356,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,peyerianum,A,II,II
27357,Plantae,,,Caryophyllales,Cactaceae,Cipocereus,pusilliflorus,A,II,II
27358,Plantae,,,Orchidales,Orchidaceae,Masdevallia,sprucei,A,II,II
27359,Plantae,,,Orchidales,Orchidaceae,Catasetum,blackii,A,II,II
27360,Plantae,,,Orchidales,Orchidaceae,Coelogyne,triuncialis,A,II,II
27361,Plantae,,,Orchidales,Orchidaceae,Vanda,celebica,A,II,II
27362,Plantae,,,Orchidales,Orchidaceae,Corallorrhiza,fimbriata,A,II,II
27363,Plantae,,,Orchidales,Orchidaceae,Dendrobium,tetrodon,A,II,II
27364,Plantae,,,Orchidales,Orchidaceae,Gongora,armeniaca,A,II,II
27365,Plantae,,,Orchidales,Orchidaceae,Paphiopedilum,saccopetalum,A,I,I
27366,Plantae,,,Nepenthales,Nepenthaceae,Nepenthes,murudensis,A,II,II
27367,Plantae,,,Solanales,Solanaceae,Solanum,sylvestre,A,NC,NC
27368,Plantae,,,Orchidales,Orchidaceae,Lepanthes,ictalurus,A,II,II
27370,Plantae,,,Orchidales,Orchidaceae,Disa,thodei,A,II,II
27371,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,globulus,A,II,II
27372,Plantae,,,Orchidales,Orchidaceae,Coelogyne,bilamellata,A,II,II
27373,Plantae,,,Orchidales,Orchidaceae,Disa,triloba,A,II,II
27374,Plantae,,,Cyatheales,Cyatheaceae,Cyathea,weatherbyana,A,II,II
27375,Plantae,,,Orchidales,Orchidaceae,Dendrobium,litorale,A,II,II
27376,Plantae,,,Orchidales,Orchidaceae,Dendrobium,lobatum,A,II,II
27377,Plantae,,,Gentianales,Asclepiadaceae,Ceropegia,pusilla,A,NC,NC
27378,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,pachypus,A,II,II
27379,Plantae,,,Orchidales,Orchidaceae,Sunipia,rimannii,A,II,II
27381,Plantae,,,Primulales,Primulaceae,Cyclamen,purpurascens,A,II,II
27382,Plantae,,,Caryophyllales,Cactaceae,Opuntia,flexuosa,A,II,II
27383,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,nubigena,A,II,II
27384,Plantae,,,Orchidales,Orchidaceae,Gongora,stenoglossa,A,II,II
27385,Plantae,,,Orchidales,Orchidaceae,Miltonia,binotii,A,II,II
27386,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,firma,A,II,II
27387,Plantae,,,Orchidales,Orchidaceae,Myrmechis,glabra,A,II,II
27389,Plantae,,,Orchidales,Orchidaceae,Trichopilia,leucoxantha,A,II,II
27390,Plantae,,,Orchidales,Orchidaceae,Lepanthes,samacensis,A,II,II
27391,Plantae,,,Caryophyllales,Cactaceae,Lepismium,bolivianum,A,II,II
27392,Plantae,,,Orchidales,Orchidaceae,Angraecum,appendiculoides,A,II,II
27393,Plantae,,,Caryophyllales,Cactaceae,Echinocereus,maritimus,A,II,II
27394,Plantae,,,Dicksoniales,Dicksoniaceae,Lophosoria,quadripinnata,A,NC,NC
27395,Plantae,,,Cyatheales,Cyatheaceae,Alsophila,guinleorum,A,II,II
27396,Plantae,,,Caryophyllales,Cactaceae,Harrisia,simpsonii,A,II,II
27397,Plantae,,,Liliales,Liliaceae,Aloe,brunneodentata,A,II,II
27398,Plantae,,,Orchidales,Orchidaceae,Bulbophyllum,seidenfadenii,A,II,II
27399,Plantae,,,Orchidales,Orchidaceae,Acineta,confusa,A,II,II
27400,Plantae,,,Orchidales,Orchidaceae,Angraecum,sanfordii,A,II,II
27401,Plantae,,,Orchidales,Orchidaceae,Catasetum,napoense,A,II,II
27402,Plantae,,,Orchidales,Orchidaceae,Cochleanthes,palatina,A,II,II
27403,Plantae,,,Euphorbiales,Euphorbiaceae,Euphorbia,rubrimarginata,A,II,II
27405,Plantae,,,Orchidales,Orchidaceae,Coelogyne,brachygyne,A,II,II
27406,Plantae,,,Orchidales,Orchidaceae,Habenaria,holubii,A,II,II
27407,Plantae,,,Orchidales,Orchidaceae,Lecanorchis,trachycaula,A,II,II
27408,Plantae,,,Caryophyllales,Cactaceae,Opuntia,erectoclada,A,II,II
27409,Plantae,,,Orchidales,Orchidaceae,Elleanthus,ecuadorensis,A,II,II
27410,Plantae,,,Orchidales,Orchidaceae,Neottia,kashmiriana,A,II,II
27412,Plantae,,,Orchidales,Orchidaceae,Dendrobium,singkawangense,A,II,II
27413,Plantae,,,Orchidales,Orchidaceae,Dendrobium,confinale,A,II,II
27414,Plantae,,,Orchidales,Orchidaceae,Dendrobium,leucocyanum,A,II,II
